StationID,EventCode,SampleYear,VesselName,GearCode,Tow Type,TrawlPreformance,HaulDate,EQ Latitude,EQ Longitude,Haulback Latitude,Haulback Longitude,AvgNetHorizontalOpening,AvgNetVerticalOpening,MWO,Notes,HaversineDistance2,Effort_area_km2
20100304031,03,2010,Oscar Dyson,400601,S,G/S,26-Aug-10,57.4725,-163.0188,57.4422,-163.0367,55.29,15.1,180,,3.5352448,0.1955
20100304032,03,2010,Oscar Dyson,400601,S,G/S,26-Aug-10,57.9693,-163.0123,57.938,-163.0448,55.29,15.1,180,,3.973678693,0.2197
20100304034,03,2010,Oscar Dyson,400601,S,G/S,27-Aug-10,58.5073,-163.0265,58.4912,-163.081,55.29,15.1,180,,3.637519451,0.2011
20100304035,03,2010,Oscar Dyson,400601,S,G/S,27-Aug-10,59.0078,-164.01,59.0003,-164.0303,55.29,15.1,180,Haul back due to whale directly in front of boat. 11 min set - multiply catch by 3. < 0806 humpback -  check acoustics,1.430649371,0.0791
20100304036,03,2010,Oscar Dyson,400601,S,G/S,27-Aug-10,58.4902,-164.0183,58.4678,-164.05,55.29,15.1,180,,3.098391079,0.1713
20100304038,03,2010,Oscar Dyson,400601,S,G/S,28-Aug-10,57.9832,-164.0355,57.939,-164.0798,55.29,15.1,180,,5.566348625,0.3078
20100304039,03,2010,Oscar Dyson,400601,S,G/S,28-Aug-10,57.4872,-164.0265,57.4637,-164.075,55.29,15.1,180,,3.903307015,0.2158
20100304040,03,2010,Oscar Dyson,400601,S,G/S,28-Aug-10,56.9382,-164.1372,56.9317,-164.1513,55.29,15.1,150-180,"2nd set at station 40. 10 min tow due to jellyfish. Codend not closed on first tow. ToT weigh of bag 1822kg, sub sample w/ jellyfish = 51.7kg. Mult X 3.5 then X3 for tow length",1.119871307,0.0619
20100304041,03,2010,Oscar Dyson,400601,S,G/S,29-Aug-10,56.4695,-165.0897,56.4577,-165.125,55.29,15.1,180,"20 min tow due to jelly layer, catch adjusted for time",2.534591803,0.1401
20100304042,03,2010,Oscar Dyson,400601,S,G/S,29-Aug-10,57.0283,-164.9777,57.0615,-165.0103,55.29,15.1,180,,4.185321667,0.2314
20100304043,03,2010,Oscar Dyson,400601,S,G/S,29-Aug-10,57.5045,-165.0378,57.4987,-165.0955,55.29,15.1,180,,3.50695191,0.1939
20100304045,03,2010,Oscar Dyson,400601,S,G/S,30-Aug-10,57.9832,-165.031,57.958,-165.0803,55.29,15.1,180,,4.037894736,0.2233
20100304046,03,2010,Oscar Dyson,400601,S,G/S,30-Aug-10,58.5022,-165.0537,58.5055,-165.102,55.29,15.1,180,"Humpback whales in the area; watch while setting net, 20 min tow due to whales in area. Mult catch by 1.5 to standardize to 30 min tow",2.829779532,0.1565
20100304048,03,2010,Oscar Dyson,400601,S,G/S,30-Aug-10,58.9938,-165.0198,58.996,-165.0738,55.29,15.1,180,,3.102681253,0.1715
20100304049,03,2010,Oscar Dyson,400601,S,G/S,31-Aug-10,58.9818,-166.042,58.975,-166.109,55.29,15.1,180,,3.913223184,0.2164
20100304051,03,2010,Oscar Dyson,400601,S,G/S,31-Aug-10,58.5107,-166.0283,58.5353,-166.0827,55.29,15.1,180,2 whales in area,4.178363504,0.231
20100304052,03,2010,Oscar Dyson,400601,S,G/S,31-Aug-10,58.018,-166.0322,58.045,-166.071,55.29,15.1,180,,3.772457498,0.2086
20100304053,03,2010,Oscar Dyson,400601,S,G/S,01-Sep-10,57.5058,-166.0538,57.5202,-166.102,55.29,15.1,180,,3.29404189,0.1821
20100304054,03,2010,Oscar Dyson,400601,S,G/S,01-Sep-10,57.0035,-166.0577,57.005,-166.1322,55.29,15.1,180,,4.514375526,0.2496
20100304055,03,2010,Oscar Dyson,400601,S,G/S,01-Sep-10,56.4985,-166.0358,56.4988,-166.0932,55.29,15.1,180,,3.523075553,0.1948
20100304057,03,2010,Oscar Dyson,400601,S,G/S,02-Sep-10,55.976,-167.0503,55.961,-167.1062,55.29,15.1,180,,3.85786255,0.2133
20100304060,03,2010,Oscar Dyson,400601,S,G/S,08-Sep-10,54.4533,-166.9733,54.4295,-167.0073,55.29,15.1,180,This set called 060 since completed side ops at 059. Last Station Leg 1.,3.440549411,0.1902
20100304061,03,2010,Oscar Dyson,400601,S,G/S,08-Sep-10,54.9958,-167.0768,54.9873,-167.1337,55.29,15.1,180,all stop @73m 0832-0836 -> some door bite time = fishing,3.750819782,0.2074
20100304064,03,2010,Oscar Dyson,400601,S,G/S,09-Sep-10,55.4967,-167.0113,55.483,-167.0572,55.29,15.1,180,"jeff consulting with Partick on starboard winch, during leg one did oceanography here only",3.268335607,0.1807
20100304065,03,2010,Oscar Dyson,400601,S,G/S,09-Sep-10,56.4872,-167.0458,56.4712,-167.0928,55.29,15.1,180,engineers again working with winches,3.39040355,0.1875
20100304067,03,2010,Oscar Dyson,400601,S,G/S,09-Sep-10,56.9593,-167.0337,56.9255,-167.061,55.29,15.1,185,,4.107001827,0.2271
20100304068,03,2010,Oscar Dyson,400601,S,G/S,10-Sep-10,56.9823,-167.9843,56.956,-167.9938,55.29,15.1,180,,2.980579301,0.1648
20100304069,03,2010,Oscar Dyson,400601,S,G/S,11-Sep-10,56.4972,-169.0623,56.4983,-169.1223,55.29,15.1,180,Northern fur seal appeared 500-700m behind headrope - watched and It remained on surface at loaction as we moved away,3.684610407,0.2037
20100304070,03,2010,Oscar Dyson,400601,S,G/S,11-Sep-10,55.509,-168.0363,55.5137,-168.0887,55.29,15.1,180,,3.340420025,0.1847
20100304071,03,2010,Oscar Dyson,400601,S,G/S,11-Sep-10,55.9615,-167.9485,55.9247,-167.9213,55.29,15.1,180,,4.428674889,0.2449
20100304073,03,2010,Oscar Dyson,400601,S,G/S,12-Sep-10,56.497,-167.942,56.4792,-167.892,55.29,15.1,180,side current (seen during st 72 as well) net fished w/ floats wider than normal,3.652389263,0.2019
20100304074,03,2010,Oscar Dyson,400601,S,G/S,12-Sep-10,57.4743,-166.9902,57.4478,-166.9703,55.29,15.1,180,,3.177960147,0.1757
20100304075,03,2010,Oscar Dyson,400601,S,G/S,12-Sep-10,57.9952,-166.9293,57.9698,-166.8803,55.29,15.1,180,,4.040002114,0.2234
20100304077,03,2010,Oscar Dyson,400601,S,G/S,13-Sep-10,58.4797,-166.9725,58.4532,-166.9402,55.29,15.1,180,"did whale watch since large schools, none seen, estimate of 10000 Themisto libellula in trawl net.",3.494459883,0.1932
20100304078,03,2010,Oscar Dyson,400601,S,G/S,13-Sep-10,58.9652,-167.0558,58.9462,-167.0243,55.29,15.1,180,whale watch - none observed,2.779624136,0.1537
20100304079,03,2010,Oscar Dyson,400601,S,G/S,13-Sep-10,58.9838,-167.9407,58.9517,-167.8953,55.29,15.1,180,broke 1 bar at previous repair spot (not Dutch Harbor 2010 repair),4.417380611,0.2442
20100304080,03,2010,Oscar Dyson,400601,S,G/S,14-Sep-10,59.4743,-167.9912,59.4397,-167.9778,55.29,15.1,180,lots of small schools in WC ->20-30m,3.921155713,0.2168
20100304081,03,2010,Oscar Dyson,400601,S,G/S,14-Sep-10,59.4682,-169.0018,59.4398,-168.9845,55.29,15.1,180,whale watch = none,3.30581731,0.1828
20100304082,03,2010,Oscar Dyson,400601,S,G/S,14-Sep-10,58.9922,-168.9485,58.9687,-168.905,55.29,15.1,180,crew repaired few small broken meshes,3.611301784,0.1997
20100304083,03,2010,Oscar Dyson,400601,S,G/S,15-Sep-10,58.4792,-169.0445,58.4788,-169.1078,55.29,15.1,180,2 whales observed ~ 2km behind net at initial deployment,3.680152483,0.2035
20100304085,03,2010,Oscar Dyson,400601,S,G/S,15-Sep-10,58.4795,-167.9833,58.4615,-167.942,55.29,15.1,180,Deck covered in capelin,3.126232267,0.1728
20100304086,03,2010,Oscar Dyson,400601,S,G/S,15-Sep-10,57.9998,-167.9387,57.9912,-167.8782,55.29,15.1,180,,3.691391479,0.2041
20100304087,03,2010,Oscar Dyson,400601,S,G/S,16-Sep-10,57.4942,-167.9328,57.485,-167.8643,55.29,15.1,180,likely fishing pycnocline layer,4.219588983,0.2333
20100304089,03,2010,Oscar Dyson,400601,S,G/S,16-Sep-10,57.9873,-168.9458,57.9797,-168.8912,55.29,15.1,192,,3.327845532,0.184
20100304090,03,2010,Oscar Dyson,400601,S,G/S,16-Sep-10,57.5272,-168.9007,57.5337,-168.8323,55.29,15.1,185,,4.146629905,0.2293
20100304091,03,2010,Oscar Dyson,400601,S,G/S,17-Sep-10,56.9997,-168.9458,57.001,-168.8863,55.29,15.1,180,last BASIS 2010 station,3.60625524,0.1994
20100304501,03,2010,Oscar Dyson,400601,S,G/S,17-Sep-10,56.9938,-166.9792,56.9838,-166.9312,55.29,15.1,183,"repeat of BASIS 67, fishing the pycnocline",3.113166592,0.1721
20100304503,03,2010,Oscar Dyson,400601,S,G/S,17-Sep-10,56.5042,-166.924,56.4967,-166.863,55.29,15.1,180,repeat of BASIS 65,3.835453726,0.2121
20100304507,03,2010,Oscar Dyson,400601,S,G/S,18-Sep-10,56.2547,-166.9935,56.2463,-166.9448,55.29,15.1,180,same location as 505 day MWT and 506 night MWT - high res station,3.150144843,0.1742
20100304508,03,2010,Oscar Dyson,400601,S,G/S,18-Sep-10,55.9955,-166.9625,55.9815,-166.9155,55.29,15.1,180,repeat of BASIS 57,3.311968226,0.1831
20100304510,03,2010,Oscar Dyson,400601,S,G/S,19-Sep-10,55.7538,-166.9303,55.7448,-166.9023,55.29,15.1,190,15 min tow x 2 correction; trawled through top of age 0 schools; high res (non-BASIS station),2.017939651,0.1116
20100304514,03,2010,Oscar Dyson,400601,S,G/S,19-Sep-10,55.4763,-166.9733,55.4498,-166.9498,55.29,15.1,180,"repeat of BASIS 64, 30 min set",3.298117212,0.1824
20100304516,03,2010,Oscar Dyson,400601,S,G/S,20-Sep-10,55.2895,-167.0458,55.2767,-167.0273,55.29,15.1,180,non-BASIS (high res) -> 15 minute tow - corrected,1.843461202,0.1019
20100304519,03,2010,Oscar Dyson,400601,S,G/S,20-Sep-10,55.0002,-167.02,54.9735,-166.9885,55.29,15.1,180,"repeat of BASIS 61, 30 min set",3.585148449,0.1982
20100304524,03,2010,Oscar Dyson,400601,S,G/S,21-Sep-10,54.958,-165.925,54.9477,-165.9147,55.29,15.1,150,same location as BASIS 2; crepuscular set!; x3 corrected for 10 min trawl due to age 0 migration; clipped top of migrating age 0 layer,1.320717945,0.073
20100304527,03,2010,Oscar Dyson,400601,S,G/S,21-Sep-10,54.9937,-165.983,54.9803,-166.0342,55.29,15.1,180,"repeat of BASIS 2, 30 min set, age 0 pollock migration mostly complete, some slowpokes",3.590321332,0.1985
20100304528,03,2010,Oscar Dyson,400601,S,G/S,21-Sep-10,55.2338,-166.0502,55.2223,-166.0737,55.29,15.1,180,15 min tow x 2 corrected,1.963694719,0.1086
20100304530,03,2010,Oscar Dyson,400601,S,G/S,22-Sep-10,55.4845,-166.0068,55.4572,-166.0278,55.29,15.1,180,"repeat of BASIS 3, 30 minute set",3.311634618,0.1831
20100304534,03,2010,Oscar Dyson,400601,S,G/S,22-Sep-10,55.7575,-165.9767,55.7418,-165.9665,55.29,15.1,180,"age 0 layer migrating down - some stragglers, 15 minute set x 2 corrected",1.858805649,0.1028
20100304536,03,2010,Oscar Dyson,400601,S,G/S,22-Sep-10,55.9672,-165.9615,55.9333,-165.9395,55.29,15.1,180,"repeat of BASIS 4, 30 min set",4.010653304,0.2217
20100304542,03,2010,Oscar Dyson,400601,S,G/S,23-Sep-10,56.5447,-165.9612,56.5638,-165.9113,55.29,15.1,140,"Repeat of BASIS 55, 08:32 80m out- engineering called to stop -  some door biting (a lot), 08:41 began haulback: fishing > 50% of the time; floats closer together? Skimming top of layer - some schools",3.723265232,0.2059
20100304544,03,2010,Oscar Dyson,400601,S,G/S,23-Sep-10,56.7767,-165.9728,56.789,-165.9528,55.29,15.1,180-260,"pycnocline w/in top 30m -> had wide float spread, so payed out to get rep pycno sample, 15 min tow x 2 corrected",1.831616297,0.1013
20100304545,03,2010,Oscar Dyson,400601,S,G/S,24-Sep-10,56.757,-166.5005,56.7723,-166.4815,55.29,15.1,190,"on 166 degrees 30', 15 minute set x2 corrected",2.057954141,0.1138
20100304550,03,2010,Oscar Dyson,400601,S,G/S,24-Sep-10,56.7645,-166.487,56.771,-166.4765,55.29,15.1,180,"Standard surface set, pycno layer @25-29m w/ larger targets above, 10 minute set corrected",0.965303112,0.0534
20100304551,03,2010,Oscar Dyson,400601,S,G/S,24-Sep-10,56.2627,-166.5142,56.2747,-166.5168,55.29,15.1,180,15 minute set corrected to 30 min,1.343964254,0.0743
20100304554,03,2010,Oscar Dyson,400601,S,G/S,25-Sep-10,55.7747,-166.5382,55.791,-166.5463,55.29,15.1,190,15 minute set scaled to 30 min,1.881915715,0.1041
20100501001,03,2010,Epic Explorer,400601,S,G/S,05-Sep-10,57.0086,-171.0017,57.0408,-171.0075,48,25,219.46,,3.597647814,0.1727
20100501002,03,2010,Epic Explorer,400601,S,G/S,08-Sep-10,58.0108,-170.958,58.019,-170.8988,51,25,219.46,delayed start of ocean for day light,3.604118368,0.1838
20100501003,03,2010,Epic Explorer,400601,S,G/S,09-Sep-10,58.0085,-169.9638,58.0228,-169.9043,45,28,219.46,"temp from 3rd wire, engine water pump issues, delayed station",3.848337209,0.1732
20100501004,03,2010,Epic Explorer,400601,S,G/S,09-Sep-10,58.5158,-170.0033,58.5462,-170.009,45,25,219.46,"temp and salinity from CTD (5m)m delayed start due to engine water punp repairs, 1100 rpm",3.396485793,0.1528
20100501005,03,2010,Epic Explorer,400601,S,G/S,10-Sep-10,59.0227,-170.0031,59.0575,-170.0017,47,30,219.46,"CTD(31.02, 7.29) 7.41",3.870418192,0.1819
20100501006,03,2010,Epic Explorer,400601,S,G/S,10-Sep-10,59.5237,-170.009,59.5627,-170.0115,48,27,219.46,"CTD 7.67, 30.61 - 1 kt current NE, rpm 1090",4.33889767,0.2083
20100501007,03,2010,Epic Explorer,400601,S,G/S,10-Sep-10,60.0172,-169.9975,60.045,-169.9917,48,23,219.46,"headrope 2m, rpm 1100",3.107966159,0.1492
20100501008,03,2010,Epic Explorer,400601,S,G/S,11-Sep-10,60.0194,-171.002,60.0555,-170.997,48,27,219.46,speed = ground speed,4.023735575,0.1931
20100501010,03,2010,Epic Explorer,400601,S,G/S,11-Sep-10,58.5322,-170.998,58.5702,-171.0017,47,23,219.46,"N 1 kt current, CTD 8.714 31.37, rpm 1100",4.230862668,0.1989
20100501012,03,2010,Epic Explorer,400601,S,G/S,11-Sep-10,59.0116,-171.0012,59.039,-171.0034,48,25,219.46,5.2 + 1100 rpm Changed speed from 3.6 to 3.3 to be consistant with coordinates,3.049346007,0.1464
20100501013,03,2010,Epic Explorer,400601,S,G/S,12-Sep-10,59.5233,-171.001,59.5563,-171.0258,49,28,219.46,"CTD 7.277, 30.765",3.926711076,0.1924
20100501014,03,2010,Epic Explorer,400601,S,G/S,12-Sep-10,60.0282,-169.0277,60.0653,-169.0611,46,23,219.46,"CTD 8.038 30.417, Thermocline 18-25m, headrope 3m",4.522937823,0.2081
20100501015,03,2010,Epic Explorer,400601,S,G/S,14-Sep-10,60.0168,-168.1598,60.0498,-168.203,48,23,219.46,"no thermocline, no acoustic layer",4.384276134,0.2104
20100501016,03,2010,Epic Explorer,400601,S,G/S,14-Sep-10,60.5019,-168.0027,60.5135,-168.0448,47,27,201,"Set into current and cross swell, CTD 8.788 30.717, rpm 1100 tonage 4 (+)",2.641045149,0.1241
20100501017,03,2010,Epic Explorer,400601,S,G/S,15-Sep-10,60.4905,-169.0406,60.486,-169.1126,45,28,219.46,"thermocline 16-27m, headrope 2m, 9m off bottom, heading 270, 1090-95 tonage 4.3",3.975411524,0.1789
20100501018,03,2010,Epic Explorer,400601,S,G/S,15-Sep-10,60.4995,-170.0436,60.4917,-170.1115,45,29,219.46,"Speed = ground speed, thermocline 19.5-23.5, CTD 7.811 30.557, current from NE .5kt, HDG 263, rpm 1100 warp 4.6f",3.818187858,0.1718
20100501019,03,2010,Epic Explorer,400601,S,G/S,15-Sep-10,60.5417,-171.0015,60.5781,-171.0012,48,27,219.46,"HDG 359, thermocline 235-27m",4.047534952,0.1943
20100501021,03,2010,Epic Explorer,400601,S,G/S,16-Sep-10,60.9996,-170.9456,61.0003,-170.8712,48,26,219.46,"speed = ground speed. Current 10 degrees .5 knots, thermocline 23-26m, rpm 1100",4.011550286,0.1926
20100501022,03,2010,Epic Explorer,400601,S,G/S,16-Sep-10,60.9988,-169.9709,61.0084,-169.9193,43,27,201,"CTD 7.98 30.777 Current .3 400, thermocline 19-24m",2.979172121,0.1281
20100501023,03,2010,Epic Explorer,400601,S,G/S,16-Sep-10,60.9965,-168.9648,61.0012,-168.9084,47,27,219.46,"2 layer thermocline, 14m + 16-19m, current west 0.3 knots, down set 7m off bottom, CTD 8.08, 30.172. Dawn set.",3.085134249,0.145
20100501024,03,2010,Epic Explorer,400601,S,G/S,16-Sep-10,61.0089,-167.9713,61.0083,-167.9043,48,18,219.46,"Removed bottom bridal setback to determine out minimum depth target, rpm 1100, CTD 8.878 30.625",3.611504486,0.1734
20100501025,03,2010,Epic Explorer,400601,S,G/S,17-Sep-10,61,-167.165,60.9936,-167.2193,48.8,17,219.46,"Speed = ground speed, bottom setback at 0, no thermocline, bottom 4m off bottom, headrope <2m, started Fs70 recording midset, 2 Pandalid shrimp 2g in catch.",3.012779436,0.147
20100501026,03,2010,Epic Explorer,400601,S,G/S,17-Sep-10,61.4996,-167.047,61.4946,-167.1149,48,17,219.46,"Speed = gound speed, CTD 9.048 30.608, no thermocline, rpm 1100, tonnage 5.0",3.645598766,0.175
20100501027,03,2010,Epic Explorer,400601,S,G/S,17-Sep-10,61.5007,-168.0633,61.4947,-168.1397,50,23,219.46,"CTD 8.417 30.203, no thermocline, haulback 900 rpm , doors break 20f, rpm 1100, tonage 5.1, speed 4.4 wtr, 1 Pandalid shrimp 1g in catch.",4.10844183,0.2054
20100501028,03,2010,Epic Explorer,400601,S,G/S,18-Sep-10,61.5054,-169.0504,61.505,-169.0942,48,28,219.46,"CTD 7.74 30.46, thermocline 19-24m, rpm 1100 Ended trawl after 20 min, not 30",2.323965116,0.1116
20100501030,03,2010,Epic Explorer,400601,S,G/S,18-Sep-10,61.4998,-170.0371,61.5002,-170.1016,47,26,219.46,"CTD 8.150 30.857, thermosalinograph 20-25",3.422511558,0.1609
20100501031,03,2010,Epic Explorer,400601,S,G/S,18-Sep-10,61.5169,-171.0027,61.5465,-171.0155,47,28,219.46,"Speed = ground speed, thermocline 24-27, 2nd thermocline ~12m, CTD 8.43 30.857, rpm 1100",3.360571287,0.1579
20100501032,03,2010,Epic Explorer,400601,S,G/S,18-Sep-10,61.9888,-171.0134,61.9598,-170.9995,47,31,219.46,"Speed = ground speed, thermocline 24-28m",3.30542481,0.1554
20100501034,03,2010,Epic Explorer,400601,S,G/S,19-Sep-10,62.0183,-170.0174,62.0322,-170.073,50,23,219.46,"CTD 8.63 31.009, thermocline 23-25, rpm 1100",3.286238572,0.1643
20100501035,03,2010,Epic Explorer,400601,S,G/S,19-Sep-10,62.4807,-167.002,62.4447,-167.003,50,27,219.46,"CTD 8.645 30.438, thermocline, current SW .7 knots, rpm 1100, 4 peachia aequorea in catch parasitic anenome",4.003353791,0.2002
20100501036,03,2010,Epic Explorer,400601,S,G/S,19-Sep-10,62.0012,-167.0343,61.9954,-167.1023,51,24,219.46,"Speed = gound speed, CTD 9.372 30.707, thermocline, rpm 1100",3.608104757,0.184
20100501037,03,2010,Epic Explorer,400601,S,G/S,20-Sep-10,62.002,-168.043,62.0004,-168.1102,48,24,219.46,No thermocline,3.512407775,0.1686
20100501038,03,2010,Epic Explorer,400601,S,G/S,20-Sep-10,62.018,-169.0237,62.032,-169.0765,49,23,219.46,"CTD 8.161 30.776, N current 0.9knots, thermocline 18-24m",3.163577,0.155
20100501039,03,2010,Epic Explorer,400601,S,G/S,20-Sep-10,62.5046,-168.0326,62.5147,-168.0888,40,28,192.02,"Current from S @ 0.7 knots, CTD 8.572 30.932, thermocline 17.5-20m, Difficulty getting net off bottom - footrope on bottom most of the tow. Changed speed from 3.1 to 3.3 to be consistant with coordinates",3.095522304,0.1238
20100501040,03,2010,Epic Explorer,400601,S,G/S,20-Sep-10,62.501,-169.0302,62.5009,-169.0955,48,26,219.46,"Speed = ground speed, CTD 8.814 31.321, thermocline 21-23m, rpm 1100",3.352686652,0.1609
20100501041,03,2010,Epic Explorer,400601,S,G/S,21-Sep-10,62.5021,-170.0383,62.501,-170.1103,46,28,219.46,"CTD 8.975 31.262, rpm 1097",3.698611916,0.1701
20100501042,03,2010,Epic Explorer,400601,S,G/S,21-Sep-10,62.5214,-170.9947,62.5484,-171.0248,48.8,31,219.46,"CTD 8.606 31.126. thermocline 23-33, rpm 1090, tonnage 4.8 4.5",3.375865881,0.1647
20100501043,03,2010,Epic Explorer,400601,S,G/S,21-Sep-10,63.0008,-167.6285,63.0049,-167.5582,47,27,219.46,"CTD 9.039 31.413, thermocline 18-22m, moved station to same location as last year to avoid shallows",3.577670503,0.1682
20100501044,03,2010,Epic Explorer,400601,S,G/S,21-Sep-10,63,-166.9535,62.9995,-166.8832,50,21,219.46,"CTD 8.455 30.346, removed bottom setback, no thermocline",3.549316453,0.1775
20100501045,03,2010,Epic Explorer,400601,S,G/S,22-Sep-10,63.0208,-165.998,63.0551,-166.0052,50,18,219.46,"Speed = ground speed, CTD 9.600 30.558, no thermocline",3.831226963,0.1916
20100501046,03,2010,Epic Explorer,400601,S,G/S,22-Sep-10,63.5025,-166.1138,63.4974,-166.1834,50,18,219.46,2nd attempt at setting net footrope tangeled in headrope bouys on 1st attempt,3.499465665,0.175
20100501047,03,2010,Epic Explorer,400601,S,G/S,22-Sep-10,63.5008,-167.0615,63.4922,-167.1259,51,21,219.46,"Speed = ground speed, Set with 1/2 setback (link# 16) 5', small schools near bottom, no current, CTD 8.280 30.854 intermittent thermocline 10-18m 10 temp change, 2 acoustic layers top and bottom",3.335612933,0.1701
20100501048,03,2010,Epic Explorer,400601,S,G/S,22-Sep-10,63.5251,-168.0471,63.5289,-168.115,48,30,219.46,"Speed = ground speed, CTD 8.747 31497, thermocline 12-15m",3.392094679,0.1628
20100501049,03,2010,Epic Explorer,400601,S,G/S,23-Sep-10,63.9981,-168.0143,63.9845,-168.087,46,28,219.46,"2 acoustic layers, one at thermocline one at bottom, thermocline 27-29m, gradual cooling between 15-27m associated with diffuse acoustic layer",3.853937118,0.1773
20100501050,03,2010,Epic Explorer,400601,S,G/S,23-Sep-10,64.0047,-167.0448,63.9988,-167.1182,48,26,219.46,"Started reading at eq, CTD 8.217 31.275",3.637292889,0.1746
20100501051,03,2010,Epic Explorer,400601,S,G/S,23-Sep-10,63.9915,-166.0466,63.9721,-166.113,50,19,219.46,Changed speed from 3.9 to 4.1 to be consistant with coordinates,3.891400052,0.1946
20100501052,03,2010,Epic Explorer,400601,S,G/S,24-Sep-10,63.8106,-164.5288,63.7874,-164.5842,48.8,17,192.02,"Speed = ground speed, acoustic layer 11-14m, CTD 10.045 22.975, footrope on bottom, rpm 1110 4.4 4.9",3.748686396,0.1829
20100501053,03,2010,Epic Explorer,400601,S,G/S,25-Sep-10,63.853,-163.3054,63.8181,-163.3534,50,16,201.17,"CTD at end trawl position, no thermocline. Changed speed from 6.0 to 5.0 knots to be consistant with start and end positions.",4.53860007,0.2269
20100501054,03,2010,Epic Explorer,400601,S,G/S,25-Sep-10,63.8116,-162.7886,63.7747,-162.797,48.8,17,201.17,"Alex, Jim, total mixed species correction on 2-2-2011.",4.123780623,0.2012
20100501055,03,2010,Epic Explorer,400601,S,G/S,25-Sep-10,64.073,-162.7241,64.0445,-162.7682,51,18,219.46,"Thermocline 16-18m, norton sound, speed = ground speed. Changed speed form 3.9 to 4.1 to be consistant with coordinates.",3.82681204,0.1952
20100501056,03,2010,Epic Explorer,400601,S,G/S,25-Sep-10,64.0688,-163.5,64.0354,-163.4932,50,21,201.17,Speed  = ground speed,3.728623649,0.1864
20100501057,03,2010,Epic Explorer,400601,S,G/S,26-Sep-10,64.0795,-164.5503,64.0574,-164.6088,48.8,17,201.17,"Station canceled yesterday (9/25) due to weather, 35 knt winds from north may affect species composition and oceanographic conditions. Rpm 1110",3.759056152,0.1834
20100501058,03,2010,Epic Explorer,400601,S,G/S,26-Sep-10,64.3341,-165.0228,64.3167,-165.0659,48,26,219.46,"Speed = ground speed, 1.5 knot current from NW, rpm (1100) Changed speed from 2.6 to 3 to be consistant with coordinates.",2.838110048,0.1362
20100501059,03,2010,Epic Explorer,400601,S,G/S,27-Sep-10,64.3381,-166.011,64.3241,-166.0475,50,18,219.46,"2.5 ground speed, Snow! Removed bottom setback, 1 knot current from NW estimate, rpm 1100 4.8-4.7 tonnes",2.34824012,0.1174
20100501060,03,2010,Epic Explorer,400601,S,G/S,28-Sep-10,64.4817,-167.0488,64.4537,-167.0905,49,19,219.46,"2nd leg, CTD 5m 6.48; 29.25psu, Lost power at 9:06 hauling back. Setback on footrope removed prior to this station. Comments incomplete.  See paper log sheet for additional comments. Changed speed from 4.4 to 4.0 to be consistant with coordinates.",3.699719546,0.1813
20100501061,03,2010,Epic Explorer,400601,S,G/S,28-Sep-10,64.4755,-167.999,64.4462,-167.969,45.5,32.6,219.46,"CTD (5m) 6.88 30.6, setback has been put back in 16:06 warp to 110m",3.561324043,0.162
20100501062,03,2010,Epic Explorer,400601,S,G/S,29-Sep-10,64.4853,-169.0267,64.4535,-169.0265,48,29,219.46,CTD 5m 5.957 31.57. Pycnoclines at 15m and 26m,3.53601726,0.1697
20100501063,03,2010,Epic Explorer,400601,S,G/S,29-Sep-10,65.4717,-167.9865,65.4333,-167.95,48.2,29,219.46,"CTD (5m) 3.54 31.85, pycnocline 17.5-24 Coordinates seem to be slightly off resulting in a 417m longer distance than estimates generated by speed.",4.59075777,0.2213
20100501064,03,2010,Epic Explorer,400601,S,G/S,29-Sep-10,65.0752,-167.9963,65.0413,-167.9777,47.6,29,219.46,unfavorable bottom at station. Trawling first to station before oceanography,3.869096459,0.1842
20100501065,03,2010,Epic Explorer,400601,S,G/S,30-Sep-10,64.9763,-168.9902,64.9467,-168.9443,48,29,219.46,"CTD (5m) 32.83 3.004, COLD water at surface",3.936894346,0.189
20100501066,03,2010,Epic Explorer,400601,S,G/S,30-Sep-10,64.4757,-169.9935,64.4462,-169.9687,26,50,219.46,"CTD (5m) 3.987 32.128. Pycnocline 27-31m. Headrope at eq was 5-6m, climbed to 2m by 8:44",3.489059398,0.0907
20100501067,03,2010,Epic Explorer,400601,S,G/S,30-Sep-10,63.9893,-169.9732,63.9787,-169.906,50,20,197.51,"CTD (5M) 5.469 31.653. Pycnocline 28-31m, HR 1 4.1 beginning at EQ up to 3.7 by 13:26. HR remained low for entire set possible due to side current/ wind or converging currents",3.483015832,0.1742
20100501068,03,2010,Epic Explorer,400601,S,G/S,01-Oct-10,63.9753,-168.9843,63.9413,-168.9598,47,26,219.46,"CTD (5m) 6.7272 31.414psu, Pycnocline at 29-31m HR 1.7m",3.965308406,0.1864
20100501069,03,2010,Epic Explorer,400601,S,G/S,03-Oct-10,62.4768,-172.0258,62.4458,-172.0173,51,25,219.46,"CTD (5m) 5.345 31.295. Pycnocline 33-35, 2480g of Themisto libellula in catch.",3.474637091,0.1772
20100501070,03,2010,Epic Explorer,400601,S,G/S,04-Oct-10,61.9853,-171.9928,61.9547,-171.986,51,29,219.46,"Pycnocline 35-38m, 620g of Themisto libellula in catch.",3.421073313,0.1745
20100501072,03,2010,Epic Explorer,400601,S,G/S,04-Oct-10,61.5117,-171.9957,61.4787,-171.9798,47,29,219.46,Set just before sunset. Pycnocline 32-41 (maybe two),3.765194328,0.177
